title,rev_id,prediction
"Cedarville, Ohio",1166693135,C
"Centerburg, Ohio",1166693590,C
"Centerville, Gallia County, Ohio",1166693666,C
"Chagrin Falls, Ohio",1173225840,C
"Chatfield, Ohio",1166694682,C
"Chauncey, Ohio",1166694758,C
"Chesapeake, Ohio",1166695084,C
"Cheshire, Ohio",1166695108,C
"Chesterhill, Ohio",1166695200,C
"Chesterville, Ohio",1166695208,C
"Chickasaw, Ohio",1166981014,C
"Chilo, Ohio",1166695450,C
"Chippewa Lake, Ohio",1178493286,C
"Christiansburg, Ohio",1166695701,C
"Clarington, Ohio",1166696209,GA
"Clarksburg, Ohio",1170009218,C
"Clarksville, Ohio",1166696427,C
"Clay Center, Ohio",1174795374,C
"Cleves, Ohio",1180509510,GA
"Clifton, Ohio",1166754649,C
"Clinton, Ohio",1168047059,C
"Cloverdale, Ohio",1169686347,C
"Coal Grove, Ohio",1166755507,C
"Coalton, Ohio",1166755642,C
"Coldwater, Ohio",1173811679,C
"College Corner, Ohio",1166756478,C
"Columbus Grove, Ohio",1177298043,GA
"Commercial Point, Ohio",1168884578,C
"Conesville, Ohio",1166757754,C
"Congress, Ohio",1174772073,C
"Continental, Ohio",1169686927,C
"Convoy, Ohio",1173975051,C
"Coolville, Ohio",1166758283,C
"Corning, Ohio",1177336704,GA
"Corwin, Ohio",1166759707,C
"Covington, Ohio",1167239423,C
"Craig Beach, Ohio",1168708896,GA
"Crestline, Ohio",1171737349,C
"Creston, Ohio",1166820085,C
"Cridersville, Ohio",1166820167,C
"Crooksville, Ohio",1166820477,GA
"Crown City, Ohio",1166820824,C
"Cumberland, Ohio",1166821297,C
"Custar, Ohio",1175254340,C
"Cuyahoga Heights, Ohio",1167593547,C
"Cygnet, Ohio",1175254408,C
"Dalton, Ohio",1175700583,C
"Danville, Ohio",1166849168,C
"Darbyville, Ohio",1168884663,C
"De Graff, Ohio",1166849672,GA
"Deersville, Ohio",1168049076,C
"Dellroy, Ohio",1168048886,C
"Delta, Ohio",1166850643,GA
"Dennison, Ohio",1173183497,C
"Deshler, Ohio",1166851073,GA
"Dexter City, Ohio",1166851264,C
"Dillonvale, Jefferson County, Ohio",1168276549,C
"Donnelsville, Ohio",1166852475,C
"Doylestown, Ohio",1174774640,GA
"Dresden, Ohio",1168159558,B
"Dunkirk, Ohio",1166854843,C
"Dupont, Ohio",1169733763,C
"East Canton, Ohio",1179319298,C
"East Palestine, Ohio",1180518545,GA
"East Sparta, Ohio",1171663925,C
"Edgerton, Ohio",1178167146,GA
"Edison, Ohio",1166992513,C
"Edon, Ohio",1174972428,C
"Eldorado, Ohio",1169527835,C
"Elgin, Ohio",1173975237,Start
"Elida, Ohio",1166993352,C
"Elmore, Ohio",1168477253,C
"Elmwood Place, Ohio",1180508639,GA
"Empire, Ohio",1168276603,C
"Enon, Ohio",1166995823,C
"Evendale, Ohio",1180508050,GA
"Fairfax, Ohio",1180501349,GA
"Fairport Harbor, Ohio",1168088772,C
"Fairview, Ohio",1173881062,C
"Farmersville, Ohio",1166998977,C
"Fayette, Ohio",1167014341,C
"Fayetteville, Ohio",1167014373,C
"Felicity, Ohio",1167014458,C
"Fletcher, Ohio",1167239792,C
"Florida, Ohio",1167015770,C
"Flushing, Ohio",1171248727,C
"Forest, Ohio",1167016350,C
"Fort Jennings, Ohio",1176031682,C
"Fort Loramie, Ohio",1171751699,C
"Fort Recovery, Ohio",1167091933,GA
"Frankfort, Ohio",1170009523,C
"Frazeysburg, Ohio",1167017697,C
"Fredericksburg, Ohio",1174776486,C
"Fredericktown, Ohio",1175996402,C
"Freeport, Ohio",1168049083,C
"Fulton, Ohio",1177019534,C
"Fultonham, Ohio",1167018698,C
"Galena, Ohio",1175715672,C
"Gallipolis, Ohio",1179329933,C
"Gambier, Ohio",1167019131,C
"Gann, Ohio",1167019181,GA
"Garrettsville, Ohio",1168047541,GA
"Gates Mills, Ohio",1179268502,C
"Geneva-on-the-Lake, Ohio",1170553295,GA
"Genoa, Ohio",1168564221,GA
"Georgetown, Ohio",1167020254,C
"Gettysburg, Ohio",1167020483,GA
"Gibsonburg, Ohio",1167020640,C
"Gilboa, Ohio",1175964278,C
"Glandorf, Ohio",1169734135,GA
"Glendale, Ohio",1180475163,C
"Glenford, Ohio",1167021586,C
"Glenmont, Ohio",1168092923,C
"Glenwillow, Ohio",1167124866,C
"Gloria Glens Park, Ohio",1167124986,C
"Glouster, Ohio",1167125014,C
"Gnadenhutten, Ohio",1168093385,C
"Golf Manor, Ohio",1180467824,GA
"Gordon, Ohio",1167125750,C
"Grafton, Ohio",1167126175,C
"Grand Rapids, Ohio",1180674655,C
"Grand River, Ohio",1168088779,C
"Granville, Ohio",1179540220,C
"Gratiot, Ohio",1167127312,C
"Gratis, Ohio",1169679855,C
"Graysville, Ohio",1167127474,Start
"Green Camp, Ohio",1167127673,C
"Green Springs, Ohio",1170690085,GA
"Greenfield, Ohio",1164768288,GA
"Greenhills, Ohio",1180462271,C
"Greenwich, Ohio",1167128479,C
"Grover Hill, Ohio",1168622749,C
"Hamden, Ohio",1174174008,C
"Hamersville, Ohio",1167130480,C
"Hamler, Ohio",1167130686,C
"Hanging Rock, Ohio",1167132398,C
"Hanover, Ohio",1167132612,C
"Hanoverton, Ohio",1168713846,GA
"Harbor View, Ohio",1167132771,C
"Harpster, Ohio",1175496465,Start
"Harrisburg, Ohio",1167133543,GA
"Harrisville, Ohio",1168049107,C
"Harrod, Ohio",1167133873,C
"Hartford, Ohio",1167133971,C
"Hartville, Ohio",1168045819,GA
"Harveysburg, Ohio",1157208723,C
"Haskins, Ohio",1175263171,C
"Haviland, Ohio",1176150090,C
"Hayesville, Ohio",1167134790,C
"Hebron, Ohio",1167135253,GA
"Helena, Ohio",1170690479,C
"Hemlock, Ohio",1167135645,C
"Hicksville, Ohio",1167136776,C
"Higginsport, Ohio",1167136855,GA
"Highland, Ohio",1167137168,C
"Highland Hills, Ohio",1167909612,C
"Hills and Dales, Ohio",1168045826,C
"Hiram, Ohio",1170107532,GA
"Holgate, Ohio",1167154325,C
"Holiday City, Ohio",1174972478,C
"Holland, Ohio",1167154413,C
"Hollansburg, Ohio",1167154444,GA
"Holloway, Ohio",1167154518,C
"Holmesville, Ohio",1168092917,C
"Hopedale, Ohio",1168049110,C
"Hoytville, Ohio",1175263230,GA
"Hunting Valley, Ohio",1168047810,C
"Huntsville, Ohio",1167176413,C
"Irondale, Ohio",1168276663,C
"Ithaca, Ohio",1167178335,C
"Jackson Center, Ohio",1177205115,C
"Jacksonburg, Ohio",1167179005,C
"Jacksonville, Ohio",1167179025,C
"Jamestown, Ohio",1167179185,C
"Jefferson, Ohio",1177070905,C
"Jeffersonville, Ohio",1167179830,C
"Jenera, Ohio",1167179916,C
"Jeromesville, Ohio",1167180158,C
"Jerry City, Ohio",1175263291,C
"Jerusalem, Ohio",1167180238,C
"Jewett, Ohio",1168049113,C
"Junction City, Ohio",1167287866,C
"Kalida, Ohio",1172827720,C
"Kelleys Island, Ohio",1172964817,B
"Kettlersville, Ohio",1175948210,C
"Killbuck, Ohio",1168092905,C
"Kingston, Ohio",1170032288,C
"Kipton, Ohio",1179354933,C
"Kirby, Ohio",1175497068,C
"Kirkersville, Ohio",1167290957,C
"Kirtland Hills, Ohio",1168088786,C
"Lafayette, Allen County, Ohio",671312542,Stub
"LaGrange, Ohio",1167292255,C
"Lakeline, Ohio",1168088798,C
"Lakemore, Ohio",1168047072,C
"Lakeview, Ohio",1167294406,C
"LaRue, Ohio",1167292287,C
"Latty, Ohio",1168622923,C
"Laura, Ohio",1167295437,C
"Laurelville, Ohio",1167295527,C
"Leesburg, Ohio",1177552787,C
"Leesville, Ohio",1175958314,C
"Leetonia, Ohio",1180274454,GA
"Leipsic, Ohio",1172827872,C
"Lewisburg, Ohio",1169680588,GA
"Lewisville, Ohio",1167316628,C
"Lexington, Ohio",1169875607,GA
"Liberty Center, Ohio",1167316756,C
"Lincoln Heights, Ohio",1180460263,GA
"Lindsey, Ohio",1170690686,C
"Linndale, Ohio",1167318267,GA
"Lisbon, Ohio",1178604721,GA
"Lithopolis, Ohio",1167319075,C
"Lockbourne, Ohio",1167320367,C
"Lockington, Ohio",1171420489,GA
"Lockland, Ohio",1180465275,C
"Lodi, Ohio",1167320839,C
"Lordstown, Ohio",1176181097,C
"Lore City, Ohio",1167322146,C
"Loudonville, Ohio",1179689312,C
"Lowell, Ohio",1157217171,C
"Lowellville, Ohio",1168708911,C
"Lower Salem, Ohio",1167323092,C
"Lucas, Ohio",1169885775,C
"Luckey, Ohio",1175263340,GA
"Ludlow Falls, Ohio",1167323478,C
"Lynchburg, Ohio",1167323983,C
"Lyons, Ohio",1167324243,C
"Macksburg, Ohio",1167324491,C
"Madison, Ohio",1168088801,C
"Magnetic Springs, Ohio",1173657646,GA
"Magnolia, Ohio",1168045879,C
"Maineville, Ohio",1171485568,GA
"Malinta, Ohio",1167333667,C
"Malta, Ohio",1167333770,C
"Malvern, Ohio",1177956311,C
"Manchester, Ohio",1167333952,C
"Mantua, Ohio",1168047568,C
"Marble Cliff, Ohio",1167334620,C
"Marblehead, Ohio",1167334647,C
"Marengo, Ohio",1167334852,C
"Mariemont, Ohio",1167334924,C
"Marseilles, Ohio",1175528193,C
"Marshallville, Ohio",1174778411,C
"Martinsburg, Ohio",1167335803,C
"Martinsville, Ohio",1167335828,C
"Matamoras, Ohio",1167336161,GA
"Mayfield, Ohio",1167336648,C
"McArthur, Ohio",1167336919,C
"McClure, Ohio",1167337011,C
"McComb, Ohio",1167337032,GA
"McConnelsville, Ohio",1176135534,C
"McDonald, Ohio",1167975501,C
"McGuffey, Ohio",1167340837,C
"Mechanicsburg, Ohio",1167341377,C
"Melrose, Ohio",1175255270,C
"Mendon, Ohio",1167341881,GA
"Metamora, Ohio",1167342360,C
"Meyers Lake, Ohio",1168045886,C
"Middle Point, Ohio",1173981744,C
"Middlefield, Ohio",1168047820,GA
"Middleport, Ohio",1167342852,GA
"Midland, Ohio",1167343011,C
"Midvale, Ohio",1175358135,C
"Midway, Ohio",1167343249,GA
"Mifflin, Ohio",1167343334,C
"Milan, Ohio",1167343399,C
"Milford Center, Ohio",1173670519,GA
"Millbury, Ohio",1176422504,C
"Milledgeville, Ohio",1167343772,C
"Miller City, Ohio",1167343789,C
"Millersburg, Ohio",1173624741,GA
"Millersport, Ohio",1167343904,C
"Millville, Ohio",1167344120,C
"Milton Center, Ohio",1175265475,C
"Miltonsburg, Ohio",1167344325,Start
"Mineral City, Ohio",1173184055,C
"Minerva, Ohio",1179478780,C
"Minerva Park, Ohio",1167344560,C
"Mingo Junction, Ohio",1168276732,C
"Minster, Ohio",1173811933,C
"Mogadore, Ohio",1168047086,C
"Monroeville, Ohio",1167345839,C
"Montezuma, Ohio",1167346075,C
"Montpelier, Ohio",1174972557,C
"Moreland Hills, Ohio",1167346938,C
"Morral, Ohio",1167347196,C
"Morristown, Ohio",1167347320,C
"Morrow, Ohio",1167347356,C
"Moscow, Ohio",1172041292,C
"Mount Blanchard, Ohio",1173735918,C
"Mount Cory, Ohio",1167392230,C
"Mount Eaton, Ohio",1174778626,C
"Mount Gilead, Ohio",1167392278,C
"Mount Orab, Ohio",1167392529,C
"Mount Pleasant, Ohio",1168276778,C
"Mount Sterling, Ohio",1167392716,C
"Mount Victory, Ohio",1167392847,C
"Mowrystown, Ohio",1167393102,C
"Murray City, Ohio",1167393542,C
"Mutual, Ohio",1167393694,C
"Nashville, Ohio",1168092912,C
"Navarre, Ohio",1177718274,C
"Nellie, Ohio",1167394583,Start
"Nevada, Ohio",1175528365,C
"Neville, Ohio",1167394928,C
"New Alexandria, Ohio",1168276831,GA
"New Athens, Ohio",1168049120,C
"New Bavaria, Ohio",1167395038,C
"New Bloomington, Ohio",1167395064,C
"New Boston, Ohio",1170765551,C
"New Bremen, Ohio",1173007989,C
"New Concord, Ohio",1159768738,GA
"New Holland, Ohio",1167395515,C
"New Knoxville, Ohio",1170858185,C
"New Lebanon, Ohio",1167395705,C
"New Lexington, Ohio",1167395726,C
"New London, Ohio",1167395787,C
"New Madison, Ohio",1167395800,C
"New Miami, Ohio",1167395878,GA
"New Middletown, Ohio",1168708927,C
"New Paris, Ohio",1169680850,C
"New Richmond, Ohio",1176351882,GA
"New Riegel, Ohio",1176351742,GA
"New Straitsville, Ohio",1169533676,C
"New Vienna, Ohio",1167396175,C
"New Washington, Ohio",1167396177,C
"New Waterford, Ohio",1168713892,C
"New Weston, Ohio",1167396207,C
"Newburgh Heights, Ohio",1167396392,C
"Newcomerstown, Ohio",1180682955,C
"Newton Falls, Ohio",1179343542,GA
"Newtown, Ohio",1167409487,GA
"Ney, Ohio",1167409515,GA
"North Baltimore, Ohio",1175265675,GA
"North Bend, Ohio",1167410463,C
"North Fairfield, Ohio",1167410643,C
"North Hampton, Ohio",1173815641,C
"North Kingsville, Ohio",1168087503,C
"North Lewisburg, Ohio",1167410862,C
"North Perry, Ohio",1168088861,C
"North Randall, Ohio",1176825359,C
"North Robinson, Ohio",1167411125,C
"North Star, Ohio",1167411244,GA
"Northfield, Ohio",1172064890,C
"Norwich, Ohio",1167412058,C
"Oak Harbor, Ohio",1168564678,C
"Oak Hill, Ohio",1168838323,C
"Oakwood, Cuyahoga County, Ohio",1159825877,C
"Oakwood, Paulding County, Ohio",1168623058,C
"Octa, Ohio",1167424369,C
"Ohio City, Ohio",1173981906,C
"Old Washington, Ohio",1167425607,GA
"Orange, Ohio",1170697897,C
"Orangeville, Ohio",1167975543,C
"Orwell, Ohio",1178821060,C
"Osgood, Ohio",1167454846,GA
"Ostrander, Ohio",1180094619,C
"Ottawa, Ohio",1167455438,C
"Ottawa Hills, Ohio",1167455412,C
"Ottoville, Ohio",1177508498,GA
"Otway, Ohio",1177317440,C
"Owensville, Ohio",1167455946,C
"Palestine, Ohio",1167456670,C
"Pandora, Ohio",1169735302,GA
"Parral, Ohio",1173184854,C
"Patterson, Ohio",1167458064,C
"Paulding, Ohio",1167458169,C
"Payne, Ohio",1167458394,C
"Peebles, Ohio",1178475711,C
"Pemberville, Ohio",1177493372,C
"Peninsula, Ohio",1168047119,C
"Perry, Ohio",1168088875,C
"Perrysville, Ohio",1167493667,GA
"Phillipsburg, Ohio",1171107546,C
"Philo, Ohio",1172829252,GA
"Piketon, Ohio",1169189999,C
"Pioneer, Ohio",1174972773,GA
"Pitsburg, Ohio",1175995843,C
"Plain City, Ohio",1166046891,C
"Plainfield, Ohio",1167496690,C
"Pleasant City, Ohio",1167496879,C
"Pleasant Hill, Ohio",1176949307,C
"Pleasant Plain, Ohio",1167497111,C
"Pleasantville, Ohio",1167497452,C
"Plymouth, Ohio",1167497641,C
"Poland, Ohio",1168708942,C
"Polk, Ohio",1167498058,C
"Pomeroy, Ohio",1179819267,C
"Port Jefferson, Ohio",1171439676,C
"Port Washington, Ohio",1173184956,C
"Port William, Ohio",1167498694,C
"Portage, Ohio",1175265961,C
"Potsdam, Ohio",1167499340,C
"Powhatan Point, Ohio",1167499564,C
"Proctorville, Ohio",1167500529,GA
"Prospect, Ohio",1176872966,C
"Put-in-Bay, Ohio",1175713309,C
"Quaker City, Ohio",1167501597,C
"Quincy, Ohio",1167501926,C
"Racine, Ohio",1167502177,C
"Rarden, Ohio",1177438839,C
"Rawson, Ohio",1167503300,C
"Rayland, Ohio",1168276872,C
"Rendville, Ohio",1167504744,C
"Republic, Ohio",1171203814,C
"Richfield, Ohio",1179366143,C
"Richmond, Ohio",1168745777,C
"Richwood, Ohio",1173674039,GA
"Ridgeway, Ohio",1167506149,C
"Rio Grande, Ohio",1167506489,GA
"Ripley, Ohio",1167506587,C
"Risingsun, Ohio",1175266075,C
"Riverlea, Ohio",1167506777,C
"Roaming Shores, Ohio",1168087549,C
"Rochester, Ohio",1165815289,C
"Rock Creek, Ohio",1168087556,C
"Rockford, Ohio",1167507838,C
"Rocky Ridge, Ohio",1168567735,C
"Rogers, Ohio",1168713908,GA
"Rome, Ohio",1171571426,C
"Roseville, Ohio",1167641488,GA
"Rossburg, Ohio",1167641627,GA
"Roswell, Ohio",1173185134,C
"Rushsylvania, Ohio",1177056588,GA
"Rushville, Ohio",1162252140,C
"Russells Point, Ohio",1167642793,C
"Russellville, Ohio",1167642808,C
"Russia, Ohio",1171439928,C
"Rutland, Ohio",1167642964,C
"Sabina, Ohio",1162370021,C
"St. Bernard, Ohio",1176174064,GA
"St. Henry, Ohio",1173811120,C
"St. Louisville, Ohio",1167676934,C
"St. Paris, Ohio",1177917729,C
"Salineville, Ohio",1168713938,GA
"Sarahsville, Ohio",1167668086,GA
"Sardinia, Ohio",1167668135,C
"Savannah, Ohio",1167668374,C
"Scio, Ohio",1168049124,C
"Scott, Ohio",1168623205,C
"Seaman, Ohio",1167669422,C
"Sebring, Ohio",1168708956,C
"Senecaville, Ohio",1167669856,C
"Seven Mile, Ohio",1167669970,GA
"Seville, Ohio",1167670024,C
"Shadyside, Ohio",1167670258,C
"Shawnee, Perry County, Ohio",1167670648,C
"Shawnee Hills, Delaware County, Ohio",1167670610,C
"Sheffield, Ohio",1167670729,C
"Sherrodsville, Ohio",1168048923,C
"Sherwood, Defiance County, Ohio",1173540400,C
"Shiloh, Richland County, Ohio",1169895916,C
"Shreve, Ohio",1174778807,C
"Silver Lake, Ohio",1168047142,C
"Silverton, Ohio",1171186753,C
"Sinking Spring, Ohio",1167672531,C
"Smithville, Ohio",1174795240,C
"Somerset, Ohio",1167674232,C
"South Amherst, Ohio",1167674332,GA
"South Bloomfield, Ohio",1168885698,C
"South Charleston, Ohio",1167674457,C
"South Point, Ohio",1167674828,GA
"South Russell, Ohio",1168047827,C
"South Salem, Ohio",1170032566,C
"South Solon, Ohio",1167674916,C
"South Vienna, Ohio",1167674960,C
"South Webster, Ohio",1170844318,C
"South Zanesville, Ohio",1167675037,C
"Sparta, Ohio",1167675392,C
"Spencer, Ohio",1167675555,C
"Spencerville, Ohio",1167675590,C
"Spring Valley, Ohio",1167676235,C
"Stafford, Ohio",1167677121,C
"Stockport, Ohio",1167678156,C
"Stone Creek, Ohio",1168093575,C
"Stoutsville, Ohio",1167678470,C
"Strasburg, Ohio",1173185500,C
"Stratton, Ohio",1168277298,C
"Stryker, Ohio",1174972855,C
"Sugar Bush Knolls, Ohio",1168047581,C
"Sugar Grove, Ohio",1170825937,C
"Sugarcreek, Ohio",1169999106,GA
"Summerfield, Ohio",1167679352,C
"Summitville, Ohio",1168713952,GA
"Swanton, Ohio",1167680228,C
"Sycamore, Ohio",1175528416,C
"Syracuse, Ohio",1167680633,C
"Tarlton, Ohio",1167681080,C
"Terrace Park, Ohio",1172761824,C
"Thornville, Ohio",1167682510,C
"Thurston, Ohio",1167682775,C
"Tiltonsville, Ohio",1168277350,C
"Timberlake, Ohio",1168088880,C
"Tiro, Ohio",1167683370,C
"Tontogany, Ohio",1175266125,C
"Tremont City, Ohio",1167685277,C
"Trimble, Ohio",1167685484,C
"Tuscarawas, Ohio",1173185733,GA
"Union City, Ohio",1167739676,C
"Unionville Center, Ohio",1173675057,GA
"Urbancrest, Ohio",1167741262,C
"Utica, Ohio",1167741360,C
"Valley Hi, Ohio",1167741647,C
"Valley View, Ohio",1167741790,C
"Valleyview, Ohio",1175447189,C
"Van Buren, Ohio",1172005991,C
"Vanlue, Ohio",1167742273,C
"Venedocia, Ohio",1173981954,C
"Verona, Ohio",1167743032,Start
"Versailles, Ohio",1167743060,C
"Vinton, Ohio",1167743942,C
"Waite Hill, Ohio",1176388996,Start
"Wakeman, Ohio",1167776653,C
"Walbridge, Ohio",1175266237,C
"Waldo, Ohio",1167776811,C
"Walton Hills, Ohio",1167835876,Start
"Warsaw, Ohio",1167836365,C
"Washingtonville, Ohio",1168708965,C
"Waverly, Ohio",1178474975,GA
"Wayne, Ohio",1175266287,C
"Wayne Lakes, Ohio",1167838429,GA
"Waynesburg, Ohio",1168045967,C
"Waynesfield, Ohio",1167838583,C
"Waynesville, Ohio",1176544070,C
"Wellington, Ohio",1167839025,C
"Wellsville, Ohio",1168713977,C
"West Alexandria, Ohio",1169681179,C
"West Elkton, Ohio",1169681270,C
"West Farmington, Ohio",1159815592,Start
"West Jefferson, Ohio",1167839775,C
"West Lafayette, Ohio",1167839806,C
"West Leipsic, Ohio",1169735529,C
"West Liberty, Ohio",1167839854,C
"West Manchester, Ohio",1169681312,C
"West Mansfield, Ohio",1167839887,C
"West Millgrove, Ohio",1175266333,C
"West Milton, Ohio",1167240591,C
"West Rushville, Ohio",1167840084,C
"West Salem, Ohio",1174795514,C
"West Union, Ohio",1178475860,C
"West Unity, Ohio",1167840208,C
"Westfield Center, Ohio",1167840354,C
"Weston, Ohio",1175266362,C
"Wharton, Ohio",1175528506,C
"Whitehouse, Ohio",1167841432,C
"Wilkesville, Ohio",1174174222,C
"Williamsburg, Ohio",1167842171,C
"Williamsport, Ohio",1168886209,C
"Willshire, Ohio",1173982033,C
"Wilmot, Ohio",1168045973,C
"Wilson, Ohio",1167842680,C
"Winchester, Adams County, Ohio",1176694112,C
"Windham, Ohio",1168047591,GA
"Wintersville, Ohio",1168277775,C
"Woodlawn, Ohio",1167843941,C
"Woodmere, Ohio",1170700056,C
"Woodsfield, Ohio",1172068479,C
"Woodstock, Ohio",1167844156,C
"Woodville, Ohio",1170691012,C
"Wren, Ohio",1173982100,C
"Yankee Lake, Ohio",1167975567,C
"Yellow Springs, Ohio",1178284723,C
"Yorkshire, Ohio",1167348027,Start
"Yorkville, Ohio",1168271070,C
"Zaleski, Ohio",1174174288,C
"Zanesfield, Ohio",1167347772,C
"Zoar, Ohio",1173185827,C
Oklahoma City,1180461841,B
"Tulsa, Oklahoma",1178950315,B
"Norman, Oklahoma",1178625127,GA
"Broken Arrow, Oklahoma",1180168664,C
"Edmond, Oklahoma",1179576635,C
"Lawton, Oklahoma",1179556087,B
"Moore, Oklahoma",1178623237,GA
"Midwest City, Oklahoma",1178616634,C
"Enid, Oklahoma",1178584632,B
"Stillwater, Oklahoma",1180533020,GA
"Owasso, Oklahoma",1180583966,C
"Bartlesville, Oklahoma",1180652653,C
"Muskogee, Oklahoma",1177791756,C
"Shawnee, Oklahoma",1178630581,B
